GHG Intensity (kg CO2e/sq ft)_sqrt,GHG Intensity (kg CO2e/sq ft),Reporting Status,Reporting Status_Submitted Data,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft),Chicago Energy Rating
3.3316662,11.1,Submitted Data,True,14.261837,5.320079,5.3146825,14.223221,202.3,2.0
3.3316662,11.1,Submitted Data,True,14.442991,5.345201,5.3249593,14.296853,204.4,1.0
2.8460498,8.1,Submitted Data,True,12.369317,5.0369525,5.0126333,12.218838,149.3,4.0
2.6191602,6.86,Exempt,False,11.499565,4.892152,4.8647614,11.341957,128.64,1.4
2.7748873,7.7,Submitted Data,True,12.132601,4.998563,4.9849753,12.049896,145.2,1.5
3.1622777,10.0,Submitted Data,True,13.6674795,5.235378,5.197944,13.412681,179.9,2.0
2.7748873,7.7,Submitted Data,True,12.144958,5.000585,4.9897523,12.078907,145.9,2.0
2.3874674,5.7,Not Submitted,False,14.286357,5.323498,4.6685205,10.273266,105.54,0.0
2.4738634,6.12,Not Submitted,False,10.753604,4.7590923,4.7070045,10.474731,109.72,0.0
2.7748873,7.7,Submitted Data,True,12.012493,4.978801,4.9402127,11.781342,138.8,4.0
2.8460498,8.1,Submitted Data,True,12.095453,4.992471,4.992471,12.095453,146.3,4.0
2.0976176,4.4,Submitted Data,True,9.197825,4.449685,4.4224486,9.071935,82.3,4.0
1.8439089,3.4,Submitted Data,True,8.348653,4.2584457,4.1351666,7.8421936,61.5,4.0
2.48998,6.2,Submitted Data,True,10.853571,4.7774415,4.7484045,10.695793,114.4,3.5
2.993326,8.96,Not Submitted,False,10.749884,4.758406,5.1402593,13.029198,169.76,0.0
2.8,7.84,Submitted Data,True,14.879516,5.4044776,5.3826585,14.717337,216.6,3.0
2.8809721,8.3,Submitted Data,True,12.336936,5.0317445,5.0212455,12.271919,150.6,4.0
2.236068,5.0,Submitted Data,True,9.859006,4.587006,4.5570297,9.710818,94.3,4.0
1.8165902,3.3,Submitted Data,True,7.905694,4.15104,4.1447206,7.8803554,62.1,4.0
2.738613,7.5,Submitted Data,True,11.907981,4.961445,4.927978,11.708971,137.1,2.0
2.607681,6.8,Submitted Data,True,11.198215,4.8394513,4.805659,11.009088,121.2,4.0
3.3166249,11.0,Submitted Data,True,14.536161,5.3580003,5.326419,14.307341,204.7,2.0
2.366432,5.6,Submitted Data,True,10.310189,4.6756287,4.623992,10.044899,100.9,4.0
2.1908903,4.8,Submitted Data,True,9.690201,4.5528235,4.527209,9.565563,91.5,4.0
2.720294,7.4,Submitted Data,True,12.074767,4.989071,4.9544177,11.865917,140.8,1.5
1.8165902,3.3,Submitted Data,True,7.6550636,4.0876555,4.0976725,7.694154,59.2,4.0
2.280351,5.2,Submitted Data,True,10.416333,4.6959248,4.620059,10.024969,100.5,4.0
3.0,9.0,Submitted Data,True,12.841339,5.1113853,5.1023026,12.782801,163.4,3.5
1.5165751,2.3,Submitted Data,True,6.670832,3.8177123,3.7681527,6.503845,42.3,4.0
2.9154758,8.5,Submitted Data,True,12.529964,5.062595,5.054333,12.477981,155.7,2.0
2.48998,6.2,Submitted Data,True,10.737783,4.756173,4.744062,10.672395,113.9,4.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
3.2403703,10.5,Submitted Data,True,14.177447,5.3082676,5.2816796,13.989282,195.7,3.5
2.4779024,6.14,Not Submitted,False,10.858176,4.7782826,4.7377763,10.638609,113.18,0.0
3.0757113,9.46,Not Submitted,False,14.172508,5.3075743,5.165243,13.193938,174.08,0.0
2.32379,5.4,Submitted Data,True,10.469002,4.70592,4.645352,10.153817,103.1,4.0
2.9154758,8.5,Submitted Data,True,12.614278,5.0759234,5.057773,12.4996,156.24,4.0
2.588436,6.7,Submitted Data,True,11.480418,4.888844,4.828314,11.135529,124.0,3.0
2.8809721,8.3,Submitted Data,True,13.084342,5.1486564,5.077047,12.62141,159.3,1.0
2.6457512,7.0,Submitted Data,True,11.637869,4.915885,4.8748918,11.4,129.96,0.0
1.9493588,3.8,Submitted Data,True,8.608135,4.3188205,4.2945604,8.502941,72.3,4.0
2.0976176,4.4,Exempt,False,9.182592,4.4464087,4.4188404,9.055386,82.0,2.4
2.5495098,6.5,Submitted Data,True,11.251666,4.8489003,4.8170505,11.072489,122.6,3.5
4.5387225,20.6,Submitted Data,True,19.56272,5.949861,5.9501214,19.565275,382.8,4.0
3.8729835,15.0,Submitted Data,True,16.846365,5.6517873,5.637643,16.727222,279.8,1.0
2.0976176,4.4,Submitted Data,True,9.402127,4.4931207,4.4379344,9.143304,83.6,4.0
2.50998,6.3,Submitted Data,True,10.667708,4.7431917,4.7431917,10.667708,113.8,3.0
3.082207,9.5,Submitted Data,True,13.322912,5.1845884,5.173321,13.247642,175.5,4.0
2.588436,6.7,Submitted Data,True,11.278297,4.8535914,4.836282,11.18034,125.0,2.0
2.6457512,7.0,Submitted Data,True,11.806778,4.9444957,4.891101,11.493477,132.1,2.0
2.4698179,6.1,Submitted Data,True,10.899541,4.785824,4.757891,10.747092,115.5,3.5
2.0976176,4.4,Submitted Data,True,9.159695,4.441474,4.407938,9.005554,81.1,4.0
3.1685958,10.04,Not Submitted,False,13.680643,5.237293,5.2253165,13.598529,184.92,0.0
1.5811388,2.5,Submitted Data,True,6.700746,3.8264651,3.8264651,6.700746,44.9,4.0
2.6457512,7.0,Submitted Data,True,11.414903,4.877485,4.869072,11.366618,129.2,3.0
2.607681,6.8,Submitted Data,True,11.454257,4.884316,4.8535914,11.278297,127.2,2.5
2.1908903,4.8,Submitted Data,True,9.586449,4.5315237,4.5075574,9.471008,89.7,4.0
3.2031236,10.26,Not Submitted,False,14.009283,5.2845225,5.2527966,13.787676,190.1,0.0
2.588436,6.7,Submitted Data,True,11.287161,4.85515,4.830711,11.148991,124.3,3.5
2.1213202,4.5,Submitted Data,True,9.38616,4.4897594,4.4485164,9.192389,84.5,4.0
2.7568097,7.6,Submitted Data,True,12.153189,5.0019307,4.9684234,11.949896,142.8,2.0
2.345208,5.5,Submitted Data,True,10.178409,4.6501436,4.6337576,10.094553,101.9,3.5
2.280351,5.2,Submitted Data,True,10.377861,4.688592,4.624973,10.049875,101.0,4.0
2.0248456,4.1,Submitted Data,True,8.905055,4.38577,4.337291,8.689074,75.5,4.0
3.5496478,12.6,Exempt,False,15.612175,5.5001965,5.467469,15.357735,235.86,2.2
3.6331804,13.2,Submitted Data,True,16.158588,5.568726,5.5266476,15.820872,250.3,1.0
2.32379,5.4,Submitted Data,True,10.089599,4.6327853,4.6151204,10.0,100.0,3.0
2.32379,5.4,Submitted Data,True,10.435516,4.6995707,4.6395717,10.1242285,102.5,4.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
1.7888544,3.2,Submitted Data,True,7.2910905,3.9919426,4.146304,7.886698,62.2,4.0
2.5495098,6.5,Submitted Data,True,10.922454,4.7899885,4.7587495,10.751744,115.6,2.5
2.3579652,5.56,Not Submitted,False,10.464225,4.7050157,4.646696,10.160708,103.24,0.0
2.5495098,6.5,Submitted Data,True,10.968136,4.798267,4.787492,10.908712,119.0,4.0
2.6795523,7.18,Exempt,False,11.544696,4.899927,4.8782463,11.419282,130.4,3.6
2.7018511,7.3,Not Submitted,False,12.059022,4.9864793,4.939354,11.776247,138.68,0.0
2.0248456,4.1,Submitted Data,True,9.186947,4.447346,4.3744984,8.854378,78.4,4.0
2.634388,6.94,Not Submitted,False,11.542097,4.8994803,4.8656864,11.347246,128.76,0.0
3.8626416,14.92,Not Submitted,False,16.543276,5.615607,5.6001244,16.415237,269.46,0.0
3.3166249,11.0,Submitted Data,True,14.501724,5.353279,5.334167,14.363148,206.3,3.0
2.4,5.76,Not Submitted,False,10.646126,4.7391763,4.700844,10.442222,109.04,0.0
2.2135944,4.9,Submitted Data,True,9.751923,4.565389,4.5152454,9.507892,90.4,3.0
2.408319,5.8,Submitted Data,True,10.798148,4.767289,4.7095304,10.488089,110.0,4.0
2.626785,6.9,Submitted Data,True,11.580155,4.9060154,4.866765,11.353414,128.9,2.5
1.9748417,3.9,Submitted Data,True,8.526429,4.3000026,4.287716,8.473488,71.8,4.0
4.0,16.0,Submitted Data,True,17.40115,5.7163696,5.696758,17.230787,296.9,1.0
4.7010636,22.1,Submitted Data,True,20.186628,6.0124917,6.005614,20.117157,404.7,2.5
2.345208,5.5,Submitted Data,True,10.276186,4.6690836,4.6151204,10.0,100.0,4.0
1.7888544,3.2,Submitted Data,True,7.8740077,4.1431346,4.1075897,7.733046,59.8,4.0
2.32379,5.4,Not Submitted,False,10.401923,4.693181,4.640344,10.128179,102.58,0.0
2.0,4.0,Submitted Data,True,8.700575,4.339902,4.3241324,8.631338,74.5,4.0
2.5690465,6.6,Submitted Data,True,12.217201,5.0123672,4.7866583,10.904128,118.9,4.0
0.83666,0.7,Submitted Data,True,3.6193922,2.646175,2.646175,3.6193922,13.1,4.0
1.6431676,2.7,Submitted Data,True,7.4498324,4.0342407,3.988984,7.28011,53.0,4.0
2.8635643,8.2,Submitted Data,True,12.545916,5.0651236,5.037602,12.373359,153.1,1.5
1.5811388,2.5,Submitted Data,True,7.1484265,3.953165,3.8979242,6.94982,48.3,0.0
2.792848,7.8,Submitted Data,True,12.218838,5.0126333,4.9642425,11.924764,142.2,4.0
2.1679482,4.7,Submitted Data,True,9.518403,4.5174313,4.4920015,9.396808,88.3,4.0
2.6645825,7.1,Submitted Data,True,11.734565,4.9323134,4.9060154,11.580155,134.1,4.0
2.408319,5.8,Submitted Data,True,10.68644,4.74667,4.6577625,10.217632,104.4,4.0
3.3615472,11.3,Submitted Data,True,14.751271,5.3872437,5.3161573,14.233763,202.6,3.0
2.48998,6.2,Submitted Data,True,10.830512,4.773224,4.765587,10.788883,116.4,2.0
2.1213202,4.5,Submitted Data,True,9.21412,4.4531837,4.4296255,9.104943,82.9,0.0
2.3874674,5.7,Submitted Data,True,10.630146,4.7361984,4.6986604,10.430724,108.8,3.5
2.6832817,7.2,Submitted Data,True,11.6876,4.9243507,4.8970933,11.528226,132.9,2.5
2.588436,6.7,Submitted Data,True,11.423659,4.879007,4.8473315,11.242776,126.4,2.5
3.1622777,10.0,Submitted Data,True,13.784049,5.2522736,5.228431,13.619839,185.5,3.0
2.75318,7.58,Exempt,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.7018511,7.3,Submitted Data,True,12.194261,5.008633,4.940928,11.785584,138.9,4.0
2.293469,5.26,Not Submitted,False,10.0219755,4.6194673,4.5857835,9.852919,97.08,0.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.75318,7.58,Exempt,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.792848,7.8,Submitted Data,True,11.83216,4.94876,4.94876,11.83216,140.0,4.0
1.9493588,3.8,Submitted Data,True,8.561542,4.3081107,4.2682977,8.3904705,70.4,4.0
2.720294,7.4,Submitted Data,True,11.806778,4.9444957,4.8941016,11.510864,132.5,4.0
1.7606816,3.1,Submitted Data,True,7.615773,4.0775375,4.0552573,7.52994,56.7,4.0
2.236068,5.0,Submitted Data,True,9.8691435,4.5890408,4.5443583,9.648834,93.1,4.0
2.5573423,6.54,Not Submitted,False,11.2223,4.8437147,4.8012304,10.984534,120.66,0.0
1.9748417,3.9,Submitted Data,True,8.666025,4.3320484,4.2959237,8.508819,72.4,4.0
4.037326,16.3,Submitted Data,True,17.475697,5.7248917,5.7166986,17.404022,302.9,2.0
1.67332,2.8,Submitted Data,True,7.648529,4.085976,4.027136,7.4229374,55.1,4.0
2.2135944,4.9,Submitted Data,True,9.889388,4.5930977,4.554929,9.700516,94.1,3.0
3.0983868,9.6,Submitted Data,True,13.322912,5.1845884,5.167069,13.206059,174.4,1.0
3.065942,9.4,Submitted Data,True,13.367872,5.191289,5.157905,13.145341,172.8,1.0
3.2863352,10.8,Submitted Data,True,14.335271,5.3303003,5.3082676,14.177447,201.0,3.0
3.193744,10.2,Submitted Data,True,13.870832,5.2647605,5.216022,13.535139,183.2,3.5
3.563706,12.7,Submitted Data,True,15.565989,5.494295,5.4747887,15.414279,237.6,1.0
2.48998,6.2,Submitted Data,True,10.839742,4.774913,4.75359,10.723805,115.0,3.0
2.32379,5.4,Submitted Data,True,10.193135,4.6530075,4.6151204,10.0,100.0,4.0
2.1213202,4.5,Submitted Data,True,9.279009,4.4670568,4.447346,9.186947,84.4,4.0
2.3194828,5.38,Exempt,False,10.195097,4.653389,4.6163077,10.005999,100.12,3.8
2.236068,5.0,Submitted Data,True,10.104454,4.6356993,4.5808773,9.82853,96.6,4.0
2.1908903,4.8,Submitted Data,True,9.617692,4.5379615,4.520701,9.534149,90.9,4.0
2.7018511,7.3,Submitted Data,True,12.103719,4.9938283,4.9522996,11.85327,140.5,3.0
2.1213202,4.5,Submitted Data,True,9.502631,4.5141506,4.4589877,9.241212,85.4,4.0
2.302173,5.3,Submitted Data,True,10.611315,4.7326837,4.6405373,10.129166,102.6,3.0
2.32379,5.4,Submitted Data,True,10.059821,4.6269317,4.61413,9.994999,99.9,4.0
2.8460498,8.1,Submitted Data,True,12.810152,5.106551,5.0395465,12.385475,153.4,2.5
2.408319,5.8,Submitted Data,True,10.59717,4.730039,4.6986604,10.430724,108.8,4.0
2.3579652,5.56,Submitted Data,True,10.469002,4.70592,4.662873,10.244022,104.94,0.0
2.9495761,8.7,Submitted Data,True,12.692517,5.0882134,5.0745487,12.605555,158.9,4.0
2.588436,6.7,Submitted Data,True,11.406138,4.8759604,4.841822,11.211601,125.7,3.0
2.7568097,7.6,Submitted Data,True,11.66619,4.9207106,4.9207106,11.66619,136.1,3.5
2.4289916,5.9,Submitted Data,True,10.672395,4.744062,4.7184987,10.535654,111.0,3.0
3.0033314,9.02,Submitted Data,True,12.856905,5.1137934,5.0905547,12.707479,161.48,0.0
2.50998,6.3,Submitted Data,True,11.523889,4.896346,4.797442,10.963576,120.2,3.0
2.4289916,5.9,Submitted Data,True,11.063454,4.815431,4.7647347,10.784247,116.3,3.0
2.6683328,7.12,Not Submitted,False,11.890332,4.9584994,4.9189587,11.6559,135.86,0.0
3.6878178,13.6,Submitted Data,True,16.1524,5.5679626,5.5416555,15.940515,254.1,1.0
2.8213472,7.96,Not Submitted,False,12.3878975,5.039935,5.0001807,12.142488,147.44,0.0
2.7495453,7.56,Not Submitted,False,12.205736,5.010502,4.974801,11.988328,143.72,0.0
2.4494898,6.0,Submitted Data,True,11.045361,4.8121843,4.7510004,10.709808,114.7,4.0
2.9698484,8.82,Not Submitted,False,12.824976,5.1088505,5.084629,12.669649,160.52,0.0
2.588436,6.7,Submitted Data,True,11.157957,4.832306,4.8162413,11.067972,122.5,3.0
3.6606011,13.4,Submitted Data,True,15.962456,5.544396,5.493884,15.562777,242.2,1.0
2.236068,5.0,Submitted Data,True,10.034939,4.6220274,4.5570297,9.710818,94.3,3.5
1.7888544,3.2,Submitted Data,True,8.508819,4.2959237,4.139955,7.8612976,61.8,4.0
4.64758,21.6,Submitted Data,True,19.957455,5.989713,5.9839363,19.899748,396.0,4.0
2.4698179,6.1,Submitted Data,True,10.954452,4.7957907,4.7484045,10.695793,114.4,3.0
3.5071356,12.3,Submitted Data,True,15.192103,5.445875,5.433722,15.0996685,228.0,3.0
2.6229753,6.88,Not Submitted,False,11.5143385,4.8947005,4.8615165,11.323427,128.22,0.0
2.236068,5.0,Submitted Data,True,9.654015,4.54542,4.5325994,9.591663,92.0,4.0
1.9748417,3.9,Submitted Data,True,9.033272,4.4140096,4.352855,8.7578535,76.7,3.0
2.8809721,8.3,Submitted Data,True,12.537943,5.06386,5.050497,12.453915,155.1,4.0
2.258318,5.1,Submitted Data,True,9.884331,4.592085,4.5612183,9.731393,94.7,1.5
2.366432,5.6,Submitted Data,True,10.464225,4.7050157,4.651099,10.18332,103.7,4.0
2.720294,7.4,Submitted Data,True,12.116105,4.99586,4.961445,11.907981,141.8,2.0
3.4641016,12.0,Submitted Data,True,15.195394,5.446306,5.415211,14.959947,223.8,2.5
2.258318,5.1,Submitted Data,True,9.95992,4.607168,4.5849676,9.848858,97.0,4.0
3.6496575,13.32,Not Submitted,False,15.93926,5.5414987,5.528238,15.8335085,250.7,0.0
2.4248712,5.88,Exempt,False,10.818502,4.7710238,4.715996,10.522357,110.72,3.4
2.5690465,6.6,Submitted Data,True,11.090536,4.8202815,4.806477,11.013628,121.3,3.5
2.6457512,7.0,Submitted Data,True,11.83216,4.94876,4.890349,11.489125,132.0,2.5
2.4494898,6.0,Submitted Data,True,10.774971,4.763028,4.7361984,10.630146,113.0,3.0
2.7568097,7.6,Submitted Data,True,12.029131,4.9815497,4.962845,11.916375,142.0,2.5
2.4698179,6.1,Submitted Data,True,10.940749,4.7933083,4.7492704,10.700467,114.5,3.0
1.7888544,3.2,Submitted Data,True,7.823043,4.130355,4.1092334,7.739509,59.9,4.0
3.2403703,10.5,Submitted Data,True,14.338758,5.3307843,5.298817,14.11028,199.1,1.0
3.8340578,14.7,Submitted Data,True,16.973509,5.666773,5.6330023,16.68832,278.5,1.0
2.0248456,4.1,Submitted Data,True,9.09945,4.428433,4.3820267,8.888194,79.0,4.0
1.7888544,3.2,Submitted Data,True,8.043631,4.185099,4.130355,7.823043,61.2,4.0
2.4494898,6.0,Submitted Data,True,10.774971,4.763028,4.7247295,10.568822,111.7,3.0
2.50998,6.3,Submitted Data,True,11.108555,4.823502,4.784153,10.890363,118.6,3.5
3.1144824,9.7,Submitted Data,True,13.575713,5.2219763,5.1738873,13.251415,175.6,4.0
2.3874674,5.7,Submitted Data,True,10.363398,4.685828,4.6728287,10.29563,106.0,3.5
1.8165902,3.3,Submitted Data,True,8.117882,4.203199,4.158883,7.937254,63.0,4.0
2.5495098,6.5,Submitted Data,True,11.162437,4.833102,4.7999144,10.977249,120.5,2.5
3.3615472,11.3,Submitted Data,True,14.377065,5.336095,5.323498,14.286357,204.1,1.0
1.9493588,3.8,Submitted Data,True,8.666025,4.3320484,4.286341,8.467586,71.7,4.0
2.0248456,4.1,Submitted Data,True,8.854378,4.3744984,4.325456,8.637129,74.6,4.0
2.9832869,8.9,Submitted Data,True,13.111064,5.1527133,5.11259,12.849125,165.1,4.0
2.50998,6.3,Submitted Data,True,10.788883,4.765587,4.765587,10.788883,116.4,4.0
2.1908903,4.8,Submitted Data,True,9.690201,4.5528235,4.520701,9.534149,90.9,4.0
2.842534,8.08,Not Submitted,False,12.32396,5.029653,5.0117016,12.213108,149.16,0.0
2.258318,5.1,Submitted Data,True,9.934788,4.6021657,4.569543,9.77241,95.5,4.0
2.280351,5.2,Submitted Data,True,10.029955,4.6210437,4.599152,9.919678,98.4,4.0
2.9154758,8.5,Submitted Data,True,13.072873,5.146913,5.0900626,12.70433,161.4,2.0
3.9242833,15.4,Submitted Data,True,16.697306,5.634075,5.622934,16.604216,275.7,2.0
2.280351,5.2,Submitted Data,True,9.944848,4.60417,4.5859876,9.853933,97.1,4.0
2.8213472,7.96,Submitted Data,True,13.43875,5.2018065,5.15963,13.156747,173.1,1.0
2.6832817,7.2,Submitted Data,True,11.865917,4.9544177,4.9243507,11.6876,136.6,1.5
2.9017236,8.42,Not Submitted,False,12.740487,5.095711,5.0665116,12.554681,157.62,0.0
4.8373547,23.4,Submitted Data,True,20.676073,6.060291,6.064715,20.72197,429.4,2.5
2.5495098,6.5,Submitted Data,True,11.086027,4.8194747,4.801559,10.986355,120.7,3.5
3.685105,13.58,Submitted Data,True,15.21841,5.4493203,5.420535,15.0,225.0,1.0
2.280351,5.2,Submitted Data,True,9.8792715,4.591071,4.569543,9.77241,95.5,4.0
2.7748873,7.7,Not Submitted,False,12.113628,4.995454,4.9698133,11.958261,143.0,0.0
2.9154758,8.5,Submitted Data,True,12.60952,5.075174,5.061962,12.525973,156.9,1.0
2.345208,5.5,Submitted Data,True,10.616026,4.7335634,4.6839814,10.353744,107.2,2.0
2.5495098,6.5,Submitted Data,True,10.835128,4.774069,4.774069,10.835128,117.4,4.0
2.6645825,7.1,Submitted Data,True,11.523889,4.896346,4.8744335,11.397368,129.9,4.0
2.4041631,5.78,Not Submitted,False,10.393267,4.691531,4.673763,10.300486,106.1,0.0
3.5213633,12.4,Submitted Data,True,15.142655,5.439383,5.4094114,14.916434,222.5,1.0
2.366432,5.6,Submitted Data,True,10.559356,4.7229533,4.673763,10.300486,106.1,3.5
2.572936,6.62,Submitted Data,True,12.391126,5.040453,5.0117016,12.213108,149.16,0.0
3.193744,10.2,Submitted Data,True,13.860014,5.2632084,5.249127,13.762267,189.4,2.0
2.5612497,6.56,Exempt,False,11.148094,4.830551,4.8018875,10.988175,120.74,1.3
2.4494898,6.0,Submitted Data,True,10.774971,4.763028,4.735321,10.625442,112.9,3.5
1.9748417,3.9,Submitted Data,True,9.093954,4.427239,4.325456,8.637129,74.6,4.0
2.32379,5.4,Submitted Data,True,10.34408,4.6821313,4.629863,10.07472,101.5,4.0
2.32379,5.4,Submitted Data,True,10.18332,4.651099,4.613138,9.989995,99.8,4.0
2.7712812,7.68,Not Submitted,False,10.962664,4.797277,4.9607444,11.903781,141.7,0.0
5.049752,25.5,Submitted Data,True,21.591665,6.1467576,6.140746,21.526728,463.4,3.0
2.345208,5.5,Submitted Data,True,10.56409,4.7238417,4.662495,10.24207,104.9,3.5
2.0,4.0,Submitted Data,True,8.972179,4.400603,4.354141,8.763561,76.8,4.0
4.472136,20.0,Submitted Data,True,19.455076,5.9388547,5.929855,19.367498,375.1,1.0
3.0,9.0,Submitted Data,True,13.356647,5.189618,5.156754,13.137732,172.6,1.0
6.797058,46.2,Submitted Data,True,28.734997,6.717442,6.715747,28.710625,824.3,1.0
2.912044,8.48,Exempt,False,12.709839,5.0909243,5.064871,12.544321,157.36,2.0
3.3763885,11.4,Submitted Data,True,14.747881,5.386786,5.323498,14.286357,204.1,3.0
3.3015149,10.9,Not Submitted,False,14.047064,5.2898817,5.285232,14.014278,196.4,0.0
2.8460498,8.1,Submitted Data,True,12.637246,5.0795393,5.0440702,12.413702,154.1,2.0
2.408319,5.8,Submitted Data,True,10.620734,4.7344427,4.707727,10.47855,109.8,1.5
2.7748873,7.7,Not Submitted,False,12.101239,4.993421,4.9587803,11.8920145,141.42,0.0
2.1679482,4.7,Submitted Data,True,9.444575,4.5020294,4.4784727,9.332738,87.1,4.0
3.6606011,13.4,Submitted Data,True,14.226735,5.3151746,5.2257466,13.601471,185.0,3.0
2.720294,7.4,Submitted Data,True,11.924764,4.9642425,4.933034,11.738825,137.8,4.0
2.626785,6.9,Submitted Data,True,11.683321,4.923624,4.888091,11.476062,131.7,2.0
2.258318,5.1,Submitted Data,True,10.163661,4.647271,4.5798526,9.8234415,96.5,4.0
2.302173,5.3,Submitted Data,True,10.044899,4.623992,4.5900564,9.874208,97.5,3.5
2.8460498,8.1,Submitted Data,True,12.763228,5.0992565,5.038899,12.381437,153.3,1.0
2.9154758,8.5,Submitted Data,True,12.692517,5.0882134,5.0701613,12.577758,158.2,2.5
2.1213202,4.5,Submitted Data,True,9.28978,4.4693503,4.447346,9.186947,84.4,4.0
2.48998,6.2,Submitted Data,True,10.981803,4.800737,4.774069,10.835128,117.4,4.0
2.4494898,6.0,Submitted Data,True,10.770329,4.762174,4.727388,10.583005,112.0,3.5
2.5690465,6.6,Submitted Data,True,11.022704,4.808111,4.7908196,10.927031,119.4,4.0
3.0,9.0,Submitted Data,True,13.367872,5.191289,5.1457486,13.065221,170.7,1.0
2.993326,8.96,Not Submitted,False,12.935996,5.1259856,5.0966907,12.746764,162.48,0.0
2.0976176,4.4,Submitted Data,True,9.391485,4.490881,4.4391155,9.14877,83.7,4.0
2.6758177,7.16,Exempt,False,11.9105,4.961865,4.9282675,11.710679,137.14,3.6
2.1679482,4.7,Submitted Data,True,9.757049,4.566429,4.50976,9.481561,89.9,4.0
2.302173,5.3,Submitted Data,True,10.521407,4.7158165,4.624973,10.049875,101.0,3.5
3.563706,12.7,Submitted Data,True,15.195394,5.446306,5.434595,15.10629,228.2,2.0
2.6153393,6.84,Not Submitted,False,11.375412,4.8706064,4.839768,11.2,125.44,0.0
2.32379,5.4,Submitted Data,True,10.139033,4.642466,4.6161103,10.004999,100.1,4.0
2.505993,6.28,Not Submitted,False,10.848963,4.7765994,4.74528,10.678951,114.04,0.0
2.302173,5.3,Submitted Data,True,10.034939,4.6220274,4.603168,9.939819,98.8,4.0
2.828427,8.0,Submitted Data,True,12.922848,5.123964,5.042134,12.401613,153.8,2.0
2.293469,5.26,Not Submitted,False,10.172512,4.648996,4.6167035,10.007997,100.16,0.0
2.408319,5.8,Submitted Data,True,10.401923,4.693181,4.649187,10.173495,103.5,4.0
1.2247449,1.5,Submitted Data,True,5.6745043,3.50255,3.3911471,5.3572383,28.7,4.0
1.3038405,1.7,Submitted Data,True,5.4313903,3.4177268,3.440418,5.495453,30.2,4.0
2.8913665,8.36,Exempt,False,12.541929,5.0644917,5.045616,12.423365,154.34,1.6
2.720294,7.4,Submitted Data,True,11.962441,4.9705076,4.934474,11.74734,138.0,2.5
1.9748417,3.9,Submitted Data,True,8.479386,4.2890887,4.2890887,8.479386,71.9,4.0
2.529822,6.4,Submitted Data,True,10.922454,4.7899885,4.75359,10.723805,115.0,4.0
3.082207,9.5,Submitted Data,True,13.549908,5.218191,5.190175,13.360389,178.5,0.2
2.366432,5.6,Submitted Data,True,10.421132,4.6968374,4.6501436,10.178409,103.6,3.5
2.7568097,7.6,Submitted Data,True,12.016655,4.9794884,4.9607444,11.903781,141.7,2.0
1.7888544,3.2,Submitted Data,True,7.7653074,4.11578,4.0876555,7.6550636,58.6,4.0
2.738613,7.5,Submitted Data,True,11.903781,4.9607444,4.943783,11.802542,139.3,2.5
3.193744,10.2,Submitted Data,True,14.156271,5.305293,5.2791348,13.971399,195.2,1.0
4.5387225,20.6,Submitted Data,True,18.989471,5.8905387,5.9072676,19.149412,366.7,1.0
2.738613,7.5,Submitted Data,True,12.091319,4.991792,4.919981,11.661903,136.0,2.5
1.3784049,1.9,Submitted Data,True,6.371813,3.7281,3.6082115,5.991661,35.9,4.0
2.5690465,6.6,Submitted Data,True,11.392981,4.8736696,4.837075,11.184812,125.1,2.0
2.5495098,6.5,Submitted Data,True,11.040833,4.811371,4.804021,11.0,121.0,3.0
2.6457512,7.0,Submitted Data,True,11.428036,4.879767,4.863681,11.335784,128.5,2.5
1.9493588,3.8,Submitted Data,True,8.508819,4.2959237,4.280824,8.443933,71.3,4.0
2.8460498,8.1,Submitted Data,True,12.345039,5.033049,5.0099683,12.202458,148.9,4.0
